id,title,download,downtxt,image,publishtime,type,area,director,actor,comment,link,redirect
4b44184e3122c86cde5ae3ffa63a3e16,吾血之血[720p]迅雷下载,"http://pan.baidu.com/s/1c1cC2FA,http://pan.baidu.com/s/1pKtQJxx","【1.27G】吾血之血.HD1280高清意大利语中字.mp41(百度网盘下载 密码：x0za),【2.02G】吾血之血.HD1280超清意大利语中字.mp41(百度网盘下载 密码：gz6o)",img/4b44184e3122c86cde5ae3ffa63a3e16.jpg,2015,剧情,欧美,马可·贝罗奇奥,"阿尔芭·洛尔瓦彻,费立波·提米,托尼·贝尔多瑞利",NULL,http://www.xunleitai.com/juqing/wuxuezhixue720p/,http://www.xunleitai.com/top/all.html
17f9516f581ac521d3473551071f58b4,喜马拉雅[720p]迅雷下载,"http://pan.baidu.com/s/1o7lKVSA,http://pan.baidu.com/s/1pKzWdx5","【1.43G】喜马拉雅.HD1280高清韩语特效中字.mp41(百度网盘下载 密码：fwt9),【2.54G】喜马拉雅.HD1280超清韩语特效中字.mp41(百度网盘下载 密码：vacy)",img/17f9516f581ac521d3473551071f58b4.jpg,2015,剧情,韩国,李石勋,"黄政民,郑宇,赵成夏,金仁权,罗美兰,郑有美,柳善",NULL,http://www.xunleitai.com/juqing/ximalaya720p/,http://www.xunleitai.com/top/all.html
7f73f4c19ecc264769c157e26b1010bf,房间/抖室[720p]迅雷下载,"http://pan.baidu.com/s/1sjWLunr,http://pan.baidu.com/s/1i4uIj9z,http://pan.baidu.com/s/1i4lpa5n,http://pan.baidu.com/s/1dEht28p","【1.27G】房间.HD1280高清中英双字.mp41(百度网盘下载 密码：9tyo),【2.38G】房间.HD1280超清中英双字.mp41(百度网盘下载 密码：0ugk),【1.38G】房间.BD1280高清中英双字.mp41(百度网盘下载 密码：w25x),【2.42G】房间.BD1280超清中英双字.mp41(百度网盘下载 密码：3a7p)",img/7f73f4c19ecc264769c157e26b1010bf.jpg,2015,剧情,欧美,伦尼·阿伯拉罕森,"布丽·拉尔森,雅各布·特伦布莱,威廉姆·H·梅西",NULL,http://www.xunleitai.com/juqing/fangjian/,http://www.xunleitai.com/top/all.html
dd5cc0f44f9dd30d2ede2975804b5717,奎迪/金牌拳手[720p]迅雷下载,"http://pan.baidu.com/s/1i3QVPSp,http://pan.baidu.com/s/1dEhZetN","【2.73G】奎迪.Creed.2015.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.mp41(百度网盘下载 密码：9ijz),【5.64G】奎迪.Creed.2015.BD1080P.X264.AAC.English.CHS-ENG.Mp4Ba.mp41(百度网盘下载 密码：g9ju)",img/dd5cc0f44f9dd30d2ede2975804b5717.jpg,2015,剧情,欧美,瑞恩·库格勒,"迈克尔·B·乔丹,西尔维斯特·史泰龙,泰莎·汤普森",NULL,http://www.xunleitai.com/juqing/kuidi/,http://www.xunleitai.com/top/all.html
cde00b5bd93c7932ac4ba23463921ef7,击剑手[720p]迅雷下载,"http://pan.baidu.com/s/1kTYY3RL,http://pan.baidu.com/s/1hrwKYG0,http://pan.baidu.com/s/1jHg2gpK","【1.04G】击剑手BD中英双字.rmvb1(百度网盘下载 密码：7kbp),【1.04G】击剑手.BD1280高清爱沙尼亚语中字.mp41(百度网盘下载 密码：sxd5),【1.95G】击剑手.BD1280超清爱沙尼亚语中字.mp41(百度网盘下载 密码：k68f)",img/cde00b5bd93c7932ac4ba23463921ef7.jpg,2015,剧情,欧美,克劳斯·哈洛,"连比特·乌尔夫萨克,马特·阿万迪,基里尔·卡罗",NULL,http://www.xunleitai.com/juqing/jijianshou720p/,http://www.xunleitai.com/top/all.html
0c721b60109af0a198db0d21cafea874,远离人迹[720p]迅雷下载,http://pan.baidu.com/s/1eQZhnFW,"【1.07G】远离人迹BD法语中字.mp41(百度网盘下载 密码：zaee)",img/0c721b60109af0a198db0d21cafea874.jpg,2014,剧情,欧美,大卫·奥霍芬,"维果·莫腾森,安吉拉·摩琳娜,Reda Kateb",NULL,http://www.xunleitai.com/juqing/yuanlirenji720p/,http://www.xunleitai.com/top/all.html
4874460433173d1c78f72bc43cce4b22,欺诈计划[720p]迅雷下载,"http://pan.baidu.com/s/1skquPdz,http://pan.baidu.com/s/1kUdawz9,http://pan.baidu.com/s/1dEwj2yX","【1.13G】欺诈计划BD日语中字.rmvb1(百度网盘下载 密码：enms),【1.3G】欺诈计划.BD1280高清日语中字.mp41(百度网盘下载 密码：07dz),【2.05G】欺诈计划.BD1280超清日语中字.mp41(百度网盘下载 密码：gjc6)",img/4874460433173d1c78f72bc43cce4b22.jpg,2015,剧情,日本,蝶野博,"竹野内丰,松雪泰子,坂口健太郎,黑岛结菜,池田优斗",NULL,http://www.xunleitai.com/juqing/qizhajihua720p/,http://www.xunleitai.com/top/all.html
d430c12a2524b817b7c5b28687e675af,最后的士达尔文[720p]迅雷下载,"http://pan.baidu.com/s/1o7fBGqm,http://pan.baidu.com/s/1bobU2IV","【1.33G】最后的士达尔文.BD1280高清中英双字.mp41(百度网盘下载 密码：8fd7),【2.5G】最后的士达尔文.BD1280超清中英双字.mp41(百度网盘下载 密码：u65s)",img/d430c12a2524b817b7c5b28687e675af.jpg,2015,剧情,欧美,"Jeremy Sims,","Jacki Weaver,Mark Coles Smith,Emma Hamilton",NULL,http://www.xunleitai.com/juqing/zuihoudeshidaerwen720p/,http://www.xunleitai.com/top/all.html
b400b6397a6cee5992fde9bd6e5ecd72,银娇[720p]迅雷下载,,,img/b400b6397a6cee5992fde9bd6e5ecd72.jpg,2012,剧情,韩国,郑址宇,"朴海日,金高恩,金武烈",NULL,http://www.xunleitai.com/juqing/yinjiao720p/,http://www.xunleitai.com/top/all.html
c6bd29f41ce353b52d219d82c3df48bc,瞒天计划[720p]迅雷下载,http://pan.baidu.com/s/1mgSeqVI,"【1.08G】瞒天计划BD中英双字.rmvb1(百度网盘下载 密码：n2aj)",img/c6bd29f41ce353b52d219d82c3df48bc.jpg,2015,剧情,欧美,斯蒂芬·弗雷斯,"本·福斯特,吉约姆·卡内,克里斯·奥多德,李·佩斯",NULL,http://www.xunleitai.com/juqing/mantianjihua720p/,http://www.xunleitai.com/top/all.html
1b80eaf29148de35de2be964ea3038c7,聚焦/焦点追击迅雷下载,"http://pan.baidu.com/s/1hrfNCv6,http://pan.baidu.com/s/1boa8n4V","【1.41G】聚焦.HD1280高清中英双字.mp41(百度网盘下载 密码：2m0c),【2.62G】聚焦.HD1280超清中英双字.mp41(百度网盘下载 密码：mcb4)",img/1b80eaf29148de35de2be964ea3038c7.jpg,2015,剧情,欧美,托马斯·麦卡锡,"马克·鲁弗洛,迈克尔·基顿,瑞秋·麦克亚当斯",NULL,http://www.xunleitai.com/juqing/jujiao/,http://www.xunleitai.com/top/all.html
9605faceda87160bc64a903b3f1dcc26,你是好孩子[720p]迅雷下载,"http://pan.baidu.com/s/1sktHUjV,http://pan.baidu.com/s/1c1dnznq","【1.42G】你是好孩子.BD1280高清日语中字.mp41(百度网盘下载 密码：q5ei),【2.5G】你是好孩子.BD1280超清日语中字.mp41(百度网盘下载 密码：9bnj)",img/9605faceda87160bc64a903b3f1dcc26.jpg,2015,剧情,日本,吴美保,"高良健吾,尾野真千子,池胁千鹤,高桥和也,喜多道枝",NULL,http://www.xunleitai.com/juqing/nishihaohaizi720p/,http://www.xunleitai.com/top/all.html
c9f911be03502c883eb380444db039ca,绝命海拔[3D]迅雷下载,,,img/c9f911be03502c883eb380444db039ca.jpg,2015,剧情,欧美,巴塔萨·科马库,"杰森·克拉科,乔什·布洛林,约翰·浩克斯,罗宾·怀特",NULL,http://www.xunleitai.com/juqing/jueminghaiba3D/,http://www.xunleitai.com/top/all.html
68e854463fb8f0a739e4a43e22ebd918,一切都好迅雷下载,,,img/68e854463fb8f0a739e4a43e22ebd918.jpg,2016,剧情,大陆,张猛,"张国立,姚晨,窦骁,叶一云,陈赫,贾樟柯",NULL,http://www.xunleitai.com/juqing/yiqieduhao/,http://www.xunleitai.com/top/all.html
de588d76d1ecfde4c26556647ca424c5,史蒂夫·乔布斯[720p]迅雷下载,"http://pan.baidu.com/s/1kTUQXNL,http://pan.baidu.com/s/1mhiwgUs","【1.43G】史蒂夫·乔布斯.BD1280高清中英双字.mp41(百度网盘下载 密码：ct6f),【2.52G】史蒂夫·乔布斯.BD1280超清中英双字.mp41(百度网盘下载 密码：hc5o)",img/de588d76d1ecfde4c26556647ca424c5.jpg,2015,剧情,欧美,丹尼·博伊尔,"迈克尔·法斯宾德,凯特·温丝莱特,塞斯·罗根",NULL,http://www.xunleitai.com/juqing/shidifuqiaobusi/,http://www.xunleitai.com/top/all.html
a2c1d768310a8f86eb9b378b4020f7ca,记得少年那首歌迅雷下载,,,img/a2c1d768310a8f86eb9b378b4020f7ca.jpg,2016,剧情,大陆,叶京,"叶京,刘芮麟,柳明明,王学敏,李倩,戴子翔,耿一智,李九霄,梁雪芹",NULL,http://www.xunleitai.com/juqing/jideshaoniannashouge/,http://www.xunleitai.com/top/all.html
7f9172d948baa62fe575aa94ac198a98,桃李花歌[720p]迅雷下载,"http://pan.baidu.com/s/1o729EsU,http://pan.baidu.com/s/1nuncErZ","【1.19G】桃李花歌.HD1280高清韩语中字.mp41(百度网盘下载 密码：o4rf),【2.23G】桃李花歌.HD1280超清韩语中字.mp41(百度网盘下载 密码：79ub)",img/7f9172d948baa62fe575aa94ac198a98.jpg,2015,剧情,韩国,李宗弼,"柳承龙,裴秀智,宋诗曦,金南佶",NULL,http://www.xunleitai.com/juqing/taolihuage720p/,http://www.xunleitai.com/top/all.html
f1d0a8444f14e1451236bd219ea41ff0,仅此而已[720p]迅雷下载,"http://pan.baidu.com/s/1i4ro5hj,http://pan.baidu.com/s/1ntWhEm1","【1.25G】仅此而已.BD1280高清日语中字.mp41(百度网盘下载 密码：t97h),【2.22G】仅此而已.BD1280超清日语中字.mp41(百度网盘下载 密码：c4j4)",img/f1d0a8444f14e1451236bd219ea41ff0.jpg,2015,剧情,日本,石井岳龙,"染谷将太,水野绘梨奈,涩川清彦,村上淳,绫野刚",NULL,http://www.xunleitai.com/juqing/jincieryi720p/,http://www.xunleitai.com/top/all.html
a5c7cb16c7220c261f8c0daad23b65b3,一一迅雷下载,"http://pan.baidu.com/s/1jGUR5oq,http://pan.baidu.com/s/1pKxN3T5","【1.89G】一一.BD1280高清国语中字.mp41(百度网盘下载 密码：0q35),【3.56G】一一.BD1280超清国语中字.mp41(百度网盘下载 密码：xf4c)",img/a5c7cb16c7220c261f8c0daad23b65b3.jpg,2000,剧情,台湾,杨德昌,"吴念真,金燕玲,李凯莉",NULL,http://www.xunleitai.com/juqing/yiyi/,http://www.xunleitai.com/top/all.html
df5d6cc8e2638930c0be8bc0b17311c2,火锅英雄迅雷下载,"http://pan.baidu.com/s/1bD82OA,http://pan.baidu.com/s/1c1MXP0c","【1.11G】火锅英雄.HD1280高清国语中英双字.mp41(百度网盘下载 密码：ulhh),【1.99G】火锅英雄.HD1280超清国语中英双字.mp41(百度网盘下载 密码：rpgk)",img/df5d6cc8e2638930c0be8bc0b17311c2.jpg,2016,剧情,大陆,杨庆,"陈坤,白百何,秦昊,喻恩泰",NULL,http://www.xunleitai.com/juqing/huoguoyingxiong/,http://www.xunleitai.com/top/all.html
cc8e921ab8b64a80dc0c0e4ceecc2a2e,启功(2015)[720p]迅雷下载,"http://pan.baidu.com/s/1bomEqYV,http://pan.baidu.com/s/1kTYSNGj","【1017M】启功HD中英双字.mkv1(百度网盘下载 密码：fq2t),【738M】启功.HD1280高清国语中英双字.mp41(百度网盘下载 密码：50io)",img/cc8e921ab8b64a80dc0c0e4ceecc2a2e.jpg,2015,剧情,大陆,"丁荫楠,丁震","马恩然,王馥荔,孔祥玉,张绍刚,张炜迅,刘琳,叮当,程前,娜仁花,杨立新",NULL,http://www.xunleitai.com/juqing/qigong2015720p/,http://www.xunleitai.com/top/all.html
f35d6b3a14e25446fd532c692907c607,上帝的女儿[720p]迅雷下载,"http://pan.baidu.com/s/1nuxPnCH,http://pan.baidu.com/s/1o7zjePW","【1.08G】上帝的女儿.HD1280高清中英双字.mp41(百度网盘下载 密码：z12j),【2.01G】上帝的女儿.HD1280超清中英双字.mp41(百度网盘下载 密码：h6yf)",img/f35d6b3a14e25446fd532c692907c607.jpg,2016,剧情,欧美,吉·马利克·林顿,"基努·里维斯,安娜·德·阿玛斯,米拉·索维诺",NULL,http://www.xunleitai.com/juqing/shangdidenver720p/,http://www.xunleitai.com/top/all.html
d43f33faed97e9193b343f05091466eb,切蛇/斩蛇迅雷下载,http://pan.baidu.com/s/1nunFD81,"【1.21G】斩蛇.HD1024高清英语中字.mp41(百度网盘下载 密码：g46o)",img/d43f33faed97e9193b343f05091466eb.jpg,2015,剧情,欧美,托尼·艾尔斯,"沙利文·斯特普尔顿,杰西卡·德·古维,亚历克斯·罗素",NULL,http://www.xunleitai.com/juqing/qieshe/,http://www.xunleitai.com/top/all.html
fbc1d3f7446b0601ea0e99343729daac,新路野仙踪迅雷下载,http://pan.baidu.com/s/1pKh6cMf,"【2.32G】新路野仙踪.HD1280超清中英双字.mp41(百度网盘下载 密码：mtbf)",img/fbc1d3f7446b0601ea0e99343729daac.jpg,2015,剧情,欧美,"Kenny Leon,","奥卓·阿杜巴,奎恩·拉提法,科曼,Shanice Williams",NULL,http://www.xunleitai.com/juqing/xinluyexianzong/,http://www.xunleitai.com/top/all.html
61bbfad5d16808175de38a2b03f1caae,麦克白(2015)[720p]迅雷下载,"http://pan.baidu.com/s/1skml9vv,http://pan.baidu.com/s/1bmGpsi","【1.33G】麦克白.BD1280高清中英双字.mp41(百度网盘下载 密码：tc4k),【2.33G】麦克白.BD1280超清中英双字.mp41(百度网盘下载 密码：99ej)",img/61bbfad5d16808175de38a2b03f1caae.jpg,2015,剧情,欧美,贾斯汀·库泽尔,"迈克尔·法斯宾德,玛丽昂·歌迪亚,西恩·哈里斯",NULL,http://www.xunleitai.com/juqing/maikebai2015720p/,http://www.xunleitai.com/top/all.html
9254750bfb27c225fd522888c643dc96,我心略野[720p]迅雷下载,"http://pan.baidu.com/s/1bohnpAB,http://pan.baidu.com/s/1i4jcS3V","【1.12G】我心略野.HD1280高清中英双字.mp41(百度网盘下载 密码：cx4u),【2.1G】我心略野.HD1280超清中英双字.mp41(百度网盘下载 密码：kfoz)",img/9254750bfb27c225fd522888c643dc96.jpg,2014,剧情,欧美,"Frank Hall Green,","布鲁斯·格林伍德,布莱恩·格拉格提,诺兰·杰拉德·冯克",NULL,http://www.xunleitai.com/juqing/woxinlueye720p/,http://www.xunleitai.com/top/all.html
5e8b39ac12ecf7024c3c062b085d6a65,家在水草丰茂的地方[720p]迅雷下载,"http://pan.baidu.com/s/1pKiKVyj,http://pan.baidu.com/s/1nuelkV3","【1.08G】家在水草丰茂的地方HD中英双字.mkv1(百度网盘下载 密码：z9ly),【1.63G】家在水草丰茂的地方.HD1280超清国语中英双字.mp41(百度网盘下载 密码：phgi)",img/5e8b39ac12ecf7024c3c062b085d6a65.jpg,2015,剧情,大陆,李睿珺,"汤龙,郭嵩涛,白文信,郭建民,马新春",NULL,http://www.xunleitai.com/juqing/jiazaishuicaofengmaodedifang720p/,http://www.xunleitai.com/top/all.html
4c5a9a2dd9ebc19a227cbf7863b8b550,妇女参政论者[720p]迅雷下载,"http://pan.baidu.com/s/1c1hQM9y,http://pan.baidu.com/s/1jHzpBjK","【1.15G】妇女参政论者.BD1280高清中英双字.mp41(百度网盘下载 密码：zpop),【2.15G】妇女参政论者.BD1280超清中英双字.mp41(百度网盘下载 密码：7xxm)",img/4c5a9a2dd9ebc19a227cbf7863b8b550.jpg,2015,剧情,欧美,莎拉·加芙隆,"凯瑞·穆里根,海伦娜·伯翰·卡特,布莱丹·格里森",NULL,http://www.xunleitai.com/juqing/funvcanzhenglunzhe720p/,http://www.xunleitai.com/top/all.html
ad9637f556acad357545b9f228985bb0,局内人(韩国)[720p]迅雷下载,http://pan.baidu.com/s/1eRdcZAi,"【1.41G】局内人.HD1280高清韩语中字.mp41(百度网盘下载 密码：mflx)",img/ad9637f556acad357545b9f228985bb0.jpg,2015,剧情,韩国,禹民镐,"李秉宪,曹承佑,白允植,李璟荣,赵在允,裴成宇,金大明,金弘波",NULL,http://www.xunleitai.com/juqing/juneirenhanguo720p/,http://www.xunleitai.com/top/all.html
2ec3d65f1c538810e059cf4ab64d792a,恩人(电影)[720p]迅雷下载,http://pan.baidu.com/s/1kUvPLaf,"【991M】恩人BD中英双字.rmvb1(百度网盘下载 密码：hr92)",img/2ec3d65f1c538810e059cf4ab64d792a.jpg,2016,剧情,欧美,"Andrew Renzi,","提奥·詹姆斯,达科塔·范宁,理查·基尔",NULL,http://www.xunleitai.com/juqing/enrendianying720p/,http://www.xunleitai.com/top/all.html
3f52120d5aadd9a71ab16a31a72dc5af,流浪的迪潘[720p]迅雷下载,"http://pan.baidu.com/s/1c0KjWVA,http://pan.baidu.com/s/1kUvjw4B","【1.23G】流浪的迪潘.BD1280高清法语中字.mp41(百度网盘下载 密码：m9wj),【2.3G】流浪的迪潘.BD1280超清法语中字.mp41(百度网盘下载 密码：n0gl)",img/3f52120d5aadd9a71ab16a31a72dc5af.jpg,2015,剧情,欧美,雅克·欧迪亚,"樊尚·罗蒂埃,法兹·本沙迪,Antonythasan Jesuthasan",NULL,http://www.xunleitai.com/juqing/liulangdedipan720p/,http://www.xunleitai.com/top/all.html
3fba08c27eaac4c8fc30ccdd95cd4c44,父女情[720p]迅雷下载,"http://pan.baidu.com/s/1c1oCe7e,http://pan.baidu.com/s/1mhckzyw","【1.27G】父女情.BD1280高清英语中字.mp41(百度网盘下载 密码：neio),【2.36G】父女情.BD1280超清英语中字.mp41(百度网盘下载 密码：8uyw)",img/3fba08c27eaac4c8fc30ccdd95cd4c44.jpg,2015,剧情,欧美,加布里尔·穆奇诺,"亚伦·保尔,阿曼达·塞弗里德,罗素·克劳,瑞安·艾戈尔德",NULL,http://www.xunleitai.com/juqing/funvqing/,http://www.xunleitai.com/top/all.html
d8973bac43fc9893d3b28e343f03adbe,羔羊/拉姆[720p]迅雷下载,"http://pan.baidu.com/s/1gexZvXp,http://pan.baidu.com/s/1eRpnTIi","【1.14G】拉姆.HD1280高清中英双字.mp41(百度网盘下载 密码：whm4),【1.81G】拉姆.HD1280超清中英双字.mp41(百度网盘下载 密码：4j60)",img/d8973bac43fc9893d3b28e343f03adbe.jpg,2015,剧情,欧美,罗斯·帕特里奇,"罗斯·帕特里奇,杰丝·威克斯勒,斯科特·麦克纳里",NULL,http://www.xunleitai.com/juqing/gaoyang/,http://www.xunleitai.com/top/all.html
37fb967d436ed70a2b2bb8586c5b4860,逆袭的青春[720p]迅雷下载,http://pan.baidu.com/s/1bnN9Niv,"【917M】逆袭的青春HD国语中字.mkv1(百度网盘下载 密码：znik)",img/37fb967d436ed70a2b2bb8586c5b4860.jpg,2015,剧情,大陆,杨涛,"大飞,阚婷婷,许怀中",NULL,http://www.xunleitai.com/juqing/nixideqingchun/,http://www.xunleitai.com/top/all.html
4ab566dbc48be34017061a702b26a870,羊羔/心灵出口[720p]迅雷下载,http://pan.baidu.com/s/1sjXWnz3,"【1.02G】羊羔BD中英双字.rmvb1(百度网盘下载 密码：1zgy)",img/4ab566dbc48be34017061a702b26a870.jpg,2015,剧情,欧美,"Yared Zeleke,","Rediete Amare,Bitania Aberaham,Wolela Assefa",NULL,http://www.xunleitai.com/juqing/yanggao/,http://www.xunleitai.com/top/all.html
9aa92636e774790132531a9be3ecfc2d,律政英雄新电影版[720p]迅雷下载,"http://pan.baidu.com/s/1c1dLMvQ,http://pan.baidu.com/s/1gdOgMUR","【1.41G】律政英雄.新剧场版.BD1280高清日语中字.mp41(百度网盘下载 密码：xopq),【2.23G】律政英雄.新剧场版.BD1280超清日语中字.mp41(百度网盘下载 密码：fgj8)",img/9aa92636e774790132531a9be3ecfc2d.jpg,2015,剧情,日本,铃木雅之,"木村拓哉,北川景子,杉本哲太,滨田岳,正名仆蔵",NULL,http://www.xunleitai.com/juqing/lvzhengyingxiongxindianyingban720p/,http://www.xunleitai.com/top/all.html
66fccd39d384f70089832ecfd480fa9d,美好的一天[720p]迅雷下载,http://pan.baidu.com/s/1sk1bBOh,"【1.11G】美好的一天BD中英双字.rmvb1(百度网盘下载 密码：u848)",img/66fccd39d384f70089832ecfd480fa9d.jpg,2015,剧情,欧美,费尔南多·莱昂·德·阿拉诺亚,"欧嘉·柯瑞兰寇,本尼西奥·德尔·托罗,蒂姆·罗宾斯",NULL,http://www.xunleitai.com/juqing/meihaodeyitian720p/,http://www.xunleitai.com/top/all.html
0723a92ab997727f3ee17046d819286d,间谍之桥迅雷下载,http://pan.baidu.com/s/1pJVX73l,"【1.49G】间谍之桥BD中英双字.rmvb1(百度网盘下载 密码：naad)",img/0723a92ab997727f3ee17046d819286d.jpg,2015,剧情,欧美,史蒂文·斯皮尔伯格,"汤姆·汉克斯,马克·里朗斯,艾米·莱安",NULL,http://www.xunleitai.com/juqing/jiandiezhiqiao/,http://www.xunleitai.com/top/all.html
2f15ff4e79c9edb15d1c95bf714a73d3,如果有荆棘[720p]迅雷下载,"http://pan.baidu.com/s/1qX2z9Be,http://pan.baidu.com/s/1L8Ew2","【1.09G】如果有荆棘.修正版.HD1280高清中英双字.mp41(百度网盘下载 密码：g9xt),【2.04G】如果有荆棘.修正版.HD1280超清中英双字.mp41(百度网盘下载 密码：thhm)",img/2f15ff4e79c9edb15d1c95bf714a73d3.jpg,2015,剧情,欧美,南茜·萨沃卡,"海瑟·格拉汉姆,瑞秋·卡帕尼,詹森·刘易斯,曼森·库克",NULL,http://www.xunleitai.com/juqing/ruguoyoujingji720p/,http://www.xunleitai.com/top/all.html
933408d28646ed2d2f1ff1175b89b730,花街柳巷[720p]迅雷下载,"http://pan.baidu.com/s/1pJZu0yR,http://pan.baidu.com/s/1mgPrp7y","【1G】花街柳巷.BD1280高清粤语中字.mp41(百度网盘下载 密码：ox9m),【1.59G】花街柳巷.BD1280超清粤语中字.mp41(百度网盘下载 密码：yjv7)",img/933408d28646ed2d2f1ff1175b89b730.jpg,2015,剧情,香港,"吴家丽,翁秀兰","吴家丽,洪天照,许雅婷,符晓薇",NULL,http://www.xunleitai.com/juqing/huajieliuxiang720p/,http://www.xunleitai.com/top/all.html
7dedc30814b1852514ce19066edeae0a,女仆日记[720p]迅雷下载,"http://pan.baidu.com/s/1nueNOBR,http://pan.baidu.com/s/1qXbtUS8","【1.1G】女仆日记.BD1280高清法语中字.mp41(百度网盘下载 密码：s8a5),【1.75G】女仆日记.BD1280超清法语中字.mp41(百度网盘下载 密码：qxys)",img/7dedc30814b1852514ce19066edeae0a.jpg,2015,剧情,欧美,伯努瓦·雅克,"蕾雅·赛杜,文森特·林顿,克洛蒂尔德·莫莱特",NULL,http://www.xunleitai.com/juqing/nvpuriji720p/,http://www.xunleitai.com/top/all.html
8cea1cf869d40c939cb1106313adbde7,实验者[720p]迅雷下载,"http://pan.baidu.com/s/1i3roOC1,http://pan.baidu.com/s/1sjVlbK5,http://pan.baidu.com/s/1boyJQEj","【996M】实验者BD中英双字.rmvb1(百度网盘下载 密码：wf39),【1.15G】实验者.BD1280高清中英双字.mp41(百度网盘下载 密码：ylew),【1.83G】实验者.BD1280超清中英双字.mp41(百度网盘下载 密码：dare)",img/8cea1cf869d40c939cb1106313adbde7.jpg,2015,剧情,欧美,米歇尔·阿米瑞亚德,"塔恩·曼宁,薇诺娜·瑞德,凯南·鲁",NULL,http://www.xunleitai.com/juqing/shiyanzhe720p/,http://www.xunleitai.com/top/all.html
74044261507e49401da1e9257ef03d73,人质/随机人质[720p]迅雷下载,"http://pan.baidu.com/s/1pK62iYv,http://pan.baidu.com/s/1numnu33","【1.06G】随机人质.BD1280高清中英双字.mp41(百度网盘下载 密码：9g7i),【1.98G】随机人质.BD1280超清中英双字.mp41(百度网盘下载 密码：t250)",img/74044261507e49401da1e9257ef03d73.jpg,2015,剧情,欧美,杰瑞·詹姆森,"凯特·玛拉,大卫·奥伊罗,迈克尔·威廉姆斯",NULL,http://www.xunleitai.com/juqing/renzhi/,http://www.xunleitai.com/top/all.html
57e98ac1569289470b262ff063bc2c79,完美家伙[720p]迅雷下载,"http://pan.baidu.com/s/1bouELwN,http://pan.baidu.com/s/1pKbt5R9","【1.17G】完美家伙.BD1280高清中英双字.mp41(百度网盘下载 密码：ajl3),【1.85G】完美家伙.BD1280超清中英双字.mp41(百度网盘下载 密码：4hix)",img/57e98ac1569289470b262ff063bc2c79.jpg,2015,剧情,欧美,大卫·M·罗森索,"桑娜·莱瑟,迈克尔·伊雷,摩里斯·切斯塔特,凯瑟琳·莫里斯",NULL,http://www.xunleitai.com/juqing/wanmeijiahuo720p/,http://www.xunleitai.com/top/all.html
f4a8c427791f53ee4228757273f98693,橄榄球传奇[720p]迅雷下载,"http://pan.baidu.com/s/1i4en9HF,http://pan.baidu.com/s/1slvKdyd,http://pan.baidu.com/s/1hsIxbLE","【1.31G】橄榄球传奇BD中英双字.rmvb1(百度网盘下载 密码：uqrf),【1.45G】橄榄球传奇.BD1280高清中英双字.mp41(百度网盘下载 密码：76rt),【2.56G】橄榄球传奇.BD1280超清中英双字.mp41(百度网盘下载 密码：7ug0)",img/f4a8c427791f53ee4228757273f98693.jpg,2015,剧情,欧美,"安德鲁·欧文,乔恩·欧文","西恩·奥斯汀,尼克·毕肖普,迦勒·卡斯提尔",NULL,http://www.xunleitai.com/juqing/ganlanqiuchuanqi720p/,http://www.xunleitai.com/top/all.html
959f2b860d323b811a08d3d873ac5fd4,45周年[720p]迅雷下载,"http://pan.baidu.com/s/1skdVDdr,http://pan.baidu.com/s/1dEnhVwd,http://pan.baidu.com/s/1mhgiiCw","【998M】45周年BD中英双字.rmvb1(百度网盘下载 密码：ma2o),【1.1G】45周年.BD1280高清中英双字.mp41(百度网盘下载 密码：1ruo),【1.96G】45周年.BD1280超清中英双字.mp41(百度网盘下载 密码：q97g)",img/959f2b860d323b811a08d3d873ac5fd4.jpg,2015,剧情,欧美,安德鲁·海格,"夏洛特·兰普林,多莉·韦尔斯,汤姆·康特奈",NULL,http://www.xunleitai.com/juqing/45zhounian720p/,http://www.xunleitai.com/top/all.html
54f9fa910562756851f1ef3b415a57bc,莫莉梦妮与神奇的催眠书[720p]迅雷下载,"http://pan.baidu.com/s/1pK5KaX9,http://pan.baidu.com/s/1c1asJNa,http://pan.baidu.com/s/1gepLItd","【1021M】莫莉梦妮与神奇的催眠书BD中英双字.rmvb1(百度网盘下载 密码：r3kd),【1.13G】莫莉梦妮与神奇的催眠书.BD1280高清中英双字.mp41(百度网盘下载 密码：9esg),【1.8G】莫莉梦妮与神奇的催眠书.BD1280超清中英双字.mp41(百度网盘下载 密码：tmzy)",img/54f9fa910562756851f1ef3b415a57bc.jpg,2015,剧情,欧美,"Christopher N. Rowley,","拉菲·卡西迪,艾米丽·沃森,多米尼克·莫纳汉,琼·柯琳斯",NULL,http://www.xunleitai.com/juqing/molimengniyushenqidecuimianshu720p/,http://www.xunleitai.com/top/all.html
7458c5d2c37cc35093da4a61e51fb0fe,云中行走[3D]迅雷下载,,,img/7458c5d2c37cc35093da4a61e51fb0fe.jpg,2015,剧情,欧美,罗伯特·泽米吉斯,"约瑟夫·高登-莱维特,本·金斯利,夏洛特·勒·邦",NULL,http://www.xunleitai.com/juqing/yunzhongxingzou3D/,http://www.xunleitai.com/top/all.html
